timestamp, power.draw [W]
2018/11/23 12:28:04.506, 39.68 W
2018/11/23 12:28:04.707, 39.68 W
2018/11/23 12:28:04.910, 39.69 W
2018/11/23 12:28:05.111, 39.78 W
2018/11/23 12:28:05.311, 39.88 W
2018/11/23 12:28:05.512, 39.97 W
2018/11/23 12:28:05.712, 39.78 W
2018/11/23 12:28:05.917, 40.07 W
2018/11/23 12:28:06.117, 39.69 W
2018/11/23 12:28:06.318, 40.36 W
2018/11/23 12:28:06.518, 40.17 W
2018/11/23 12:28:06.719, 40.07 W
2018/11/23 12:28:06.923, 39.78 W
2018/11/23 12:28:07.123, 39.78 W
2018/11/23 12:28:07.324, 39.88 W
2018/11/23 12:28:07.525, 40.16 W
2018/11/23 12:28:07.725, 39.68 W
2018/11/23 12:28:07.926, 39.78 W
2018/11/23 12:28:08.128, 39.88 W
2018/11/23 12:28:08.328, 39.68 W
2018/11/23 12:28:08.529, 39.68 W
2018/11/23 12:28:08.729, 39.88 W
2018/11/23 12:28:08.930, 39.68 W
2018/11/23 12:28:09.134, 39.97 W
2018/11/23 12:28:09.334, 39.68 W
2018/11/23 12:28:09.535, 39.68 W
2018/11/23 12:28:09.735, 39.88 W
2018/11/23 12:28:09.936, 39.88 W
2018/11/23 12:28:10.136, 39.97 W
2018/11/23 12:28:10.339, 39.68 W
2018/11/23 12:28:10.539, 39.88 W
2018/11/23 12:28:10.740, 39.97 W
2018/11/23 12:28:10.941, 39.97 W
2018/11/23 12:28:11.141, 39.68 W
2018/11/23 12:28:11.345, 39.78 W
2018/11/23 12:28:11.546, 39.88 W
2018/11/23 12:28:11.746, 39.78 W
2018/11/23 12:28:11.947, 39.68 W
2018/11/23 12:28:12.147, 39.88 W
2018/11/23 12:28:12.351, 39.78 W
2018/11/23 12:28:12.552, 39.97 W
2018/11/23 12:28:12.753, 39.68 W
2018/11/23 12:28:12.953, 39.78 W
2018/11/23 12:28:13.154, 39.78 W
2018/11/23 12:28:13.357, 39.78 W
2018/11/23 12:28:13.558, 39.88 W
2018/11/23 12:28:13.758, 39.88 W
2018/11/23 12:28:13.959, 39.88 W
2018/11/23 12:28:14.159, 39.68 W
2018/11/23 12:28:14.360, 39.88 W
2018/11/23 12:28:14.562, 40.07 W
2018/11/23 12:28:14.763, 39.97 W
2018/11/23 12:28:14.963, 39.59 W
2018/11/23 12:28:15.164, 39.97 W
2018/11/23 12:28:15.365, 39.88 W
2018/11/23 12:28:15.569, 39.78 W
2018/11/23 12:28:15.769, 39.68 W
2018/11/23 12:28:15.970, 39.59 W
2018/11/23 12:28:16.171, 39.78 W
2018/11/23 12:28:16.371, 39.88 W
2018/11/23 12:28:16.575, 39.68 W
2018/11/23 12:28:16.775, 40.07 W
2018/11/23 12:28:16.976, 39.78 W
2018/11/23 12:28:17.177, 39.68 W
2018/11/23 12:28:17.377, 39.78 W
2018/11/23 12:28:17.578, 40.07 W
2018/11/23 12:28:17.781, 40.07 W
2018/11/23 12:28:17.981, 39.88 W
2018/11/23 12:28:18.182, 40.36 W
2018/11/23 12:28:18.382, 39.88 W
2018/11/23 12:28:18.583, 39.88 W
2018/11/23 12:28:18.783, 39.97 W
2018/11/23 12:28:18.986, 39.88 W
2018/11/23 12:28:19.187, 39.78 W
2018/11/23 12:28:19.387, 39.97 W
2018/11/23 12:28:19.588, 39.88 W
2018/11/23 12:28:19.788, 39.97 W
2018/11/23 12:28:19.993, 39.88 W
2018/11/23 12:28:20.194, 39.88 W
2018/11/23 12:28:20.394, 39.97 W
2018/11/23 12:28:20.595, 39.88 W
2018/11/23 12:28:20.795, 39.97 W
2018/11/23 12:28:20.999, 40.55 W
2018/11/23 12:28:21.199, 40.26 W
2018/11/23 12:28:21.400, 40.26 W
2018/11/23 12:28:21.600, 40.36 W
2018/11/23 12:28:21.801, 40.26 W
2018/11/23 12:28:22.005, 40.07 W
2018/11/23 12:28:22.206, 40.07 W
2018/11/23 12:28:22.406, 40.45 W
2018/11/23 12:28:22.607, 40.16 W
2018/11/23 12:28:22.807, 40.36 W
2018/11/23 12:28:23.011, 40.36 W
2018/11/23 12:28:23.211, 40.65 W
2018/11/23 12:28:23.412, 40.17 W
2018/11/23 12:28:23.613, 39.97 W
2018/11/23 12:28:23.813, 39.68 W
2018/11/23 12:28:24.017, 39.59 W
2018/11/23 12:28:24.217, 39.59 W
2018/11/23 12:28:24.418, 39.68 W
2018/11/23 12:28:24.619, 39.88 W
2018/11/23 12:28:24.819, 39.59 W
2018/11/23 12:28:25.020, 39.78 W
2018/11/23 12:28:25.223, 39.88 W
2018/11/23 12:28:25.423, 39.69 W
2018/11/23 12:28:25.624, 39.68 W
2018/11/23 12:28:25.824, 39.68 W
2018/11/23 12:28:26.025, 39.78 W
2018/11/23 12:28:26.229, 39.59 W
2018/11/23 12:28:26.430, 39.88 W
2018/11/23 12:28:26.630, 39.88 W
2018/11/23 12:28:26.831, 39.78 W
2018/11/23 12:28:27.031, 39.78 W
2018/11/23 12:28:27.232, 39.78 W
